164,793293e1-aed8-405b-989e-282c83ac44d7,Y
166,af85b298-ab63-44ab-bbab-b80f347923e2,N
167,5d8f8a42-cb82-4a6e-a603-ee2cb94b41a1,Y
169,01c8725d-df27-4e5c-a21d-490d8103a58e,Y
171,dc61d8dd-c94b-4b07-b20b-b1a711af3f26,Y
173,597ee83e-7ada-419e-b6b5-fa2836fef987,Y
174,80834327-ecaa-444d-99a9-2238af67823b,Y
176,900d9df4-a2f9-4784-ac05-321ae9137a4b,N
178,9eae6073-18ad-4665-b3ca-7f2998263edf,N
180,950b6d7b-bc2b-4e4f-99d0-052300e79954,Y
182,62390fb5-82ce-47df-953e-aa1a14196585,Y
184,6cbe6b27-adf4-4a99-b2ef-d864989b3062,N
186,2c1d0109-d34d-4a8c-a84c-71adaae9f3cb,Y
188,26190c36-e8bd-4894-b5a9-5c36a76bd4ac,Y
190,fe95b249-77ff-4b89-8dfa-c47aa99239f1,N
191,99e23dc4-99bf-4f67-9352-e273035aa555,N
193,187ffd48-8258-4141-bafe-ce1001435c13,Y
195,7a862603-2d14-46cf-92db-fee8ca4e453d,N
197,f2a89eb5-e889-4138-9436-e842c5685a6b,Y
201,4dc5bf53-e423-4691-ac6e-5eacade2ae55,Y
203,9a8155f0-c972-4d5c-a197-84dc67c1919e,N
205,41e92969-6ec7-469f-af21-9dbb10c19c06,Y
207,2b461d90-5831-405b-9c46-7061c71b4a25,Y
209,5db1f490-dd9b-45af-bde0-de8aa0cae54d,Y
211,0218a8a8-9664-4867-b9c4-727b7cfc2e9b,Y
213,6880d969-8329-4514-acf2-85eb38147c6f,Y
216,bd116024-88af-485e-b71c-35b4d837ff44,Y
218,923eb821-4823-40e8-a7ba-d920825a948a,Y
220,a3e7da60-7c1c-41e5-914d-b698a67cb0f9,N
222,6f189fad-b39b-45f5-b916-aaf460ca67c7,Y
224,7952d3b6-76fd-415d-ae08-6d0a632cda00,Y
226,d771233b-dee1-4d4c-a3da-fac3ddbad0d0,N
227,22ed2c18-9293-47ae-854e-4dc9b4250649,Y
230,6bd5c318-c774-4c06-bcb9-e7503e3c440c,N
231,e276269b-8230-48b8-a5d8-4549081640b6,Y
233,82dd87ce-d8a8-46d0-a0b3-746acf46f451,Y
235,4d01e2a3-e093-4cb0-ad3e-0ef2416bf0a2,N
237,9a64a91f-faca-4012-859e-93576128cc8f,N
239,b9527522-4253-45ac-b326-52474a2c5ca0,Y
240,da134be2-4c0a-4cda-b720-44d0b6a6f1c6,Y
242,5f10f4ca-a76e-440a-bd63-ccc7360f0311,Y
244,982e011d-143c-4bb7-81a6-943f17c42c74,Y
245,e932a4f9-dc36-454d-9bca-ff48d1e6581e,Y
247,4a3dba37-ef8b-4d0e-b8a8-544095cb6b66,N
248,124ec6cb-1b91-4731-b6a4-97bcbf542d4b,Y
250,c23b10ec-4ac9-4f2e-98f5-894f3807aae1,Y
252,0631cb8b-a2e4-4881-af19-3985618c6e2d,N
253,dcb88f73-7bf1-406f-b4e5-82d7c007934f,N
255,f6cc6e4b-15ef-4368-9993-f45d4fa12ab3,Y
257,3e621986-0d61-4cae-b31b-da9541db3dc6,Y
259,9e6e27f6-ecf9-4ab3-bad7-b3f87146d5c1,N
260,24f2d22b-924d-482a-a8b1-79a31a2dc461,N
262,686f6e2a-4060-4856-8b7f-0e04aaffb525,N
264,9b82a33f-a1dd-47a3-8fbe-accba623d3d5,Y
265,64bc6111-154b-415a-bf67-b29be2efe929,Y
267,647e7cd5-e924-4a08-b0c4-bff81c52a9fd,N
269,06914e9d-252e-4108-9c1c-2429243735a2,Y
270,493a444a-e9fb-438b-9000-c15ebbc920c2,Y
272,6205883b-4a8f-4603-8ead-2c437aa039a6,N
274,63a5a265-1aca-4671-a3ab-ea5100153159,N
275,91a31687-2722-4b20-b699-9caa9794c0af,Y
277,6127b302-2cfe-4a25-b8ce-97578c03bbe8,Y
279,7efabc74-608a-4409-98ab-3ead3be77d8b,Y
281,d153675f-fb43-4491-822f-96ba6f9dbeaf,Y
282,7ba234ad-36cc-43d6-8b88-da598e945f06,N
284,e1526a26-20e2-4af1-9bff-d30c7c79c19b,N
286,3338897a-5df6-4fdb-bb14-7741ac0b15b0,N
287,5e7d1f4a-4ad2-454d-a229-9ebb96d0f68d,N
289,0d6f9d51-0a32-4988-adb3-46c6ec8118dc,N
291,5efda568-0857-4ee4-aeea-ad5aa6346579,N
292,75cea315-5c11-4097-8d03-5d19a460b374,N
294,b86d823d-8997-4076-8b19-13bdeb17c8cc,Y
296,75d925b7-412d-40c7-97fb-3801fa3e69fb,N
297,412bcfcb-1c74-48f6-8ca7-63c5a5d9991e,N
299,9896cf50-1521-4fdb-b972-c7db2639cf1e,N
301,ca2beb77-b96f-4725-ae45-0fbc03b03688,Y
303,b7d316c6-538e-4cfc-a2a4-ce38c9e4abb8,N
305,f8dd2e8e-ad3e-4e0f-9c19-d64e69798391,Y
307,3ca919cd-72d2-458d-9925-7ecfbe4a31ff,N
310,10f4f655-8a17-49b2-badf-0a6c25c4633a,Y
312,382fa299-2c3a-4525-badf-1af308f2625b,N
314,1c58bc1c-9d04-4221-802c-0e5504f40bed,N
317,724f27a8-fff1-40f1-a74d-eaf9b3693953,Y
319,af714138-b6c8-4d60-a5a2-25eae3dc4345,Y
322,1352e78c-2584-41c7-9e82-a68fb24b0dcb,N
324,1c5cb5a3-4c4b-45a9-bbcf-d86468b32340,N
327,71b88e70-e91c-4e4d-b075-f4d243fd9851,N
329,8e331e45-9d1d-490e-b108-4484e21b2201,Y
332,963b8a34-2d5e-491e-810c-a4d19e069c19,N
334,e43f7016-978e-4f19-a3f4-e1a404378739,Y
337,9d55e789-13ab-4897-9cf6-9c9bcbceb934,Y
339,ab8397da-1d02-42a5-b6ad-60b8556cbcbd,Y
342,c5f37685-d26e-4adf-a035-395101f0c5f9,N
344,09242fbb-cf82-43bb-b132-b39f321fc7c1,Y
346,d08bef58-51c8-4525-89c0-6094cfa04211,N
348,7aa20003-8858-4d88-bbc6-2d122d78d3f6,Y
350,d3bb7e97-866a-45b9-bcad-1240085c35ee,Y
352,d794af91-b2c3-49dd-8390-57cf8dcfdd78,Y
354,64107ceb-4cc7-4326-b032-cc1e20a0cec8,N
356,77873cdc-e22a-4754-9175-dee58e252305,Y
358,231f1c55-49af-4f90-85c9-a6a91e4f2f0a,Y
360,700f3752-25d2-4ea8-bc9d-4ad254b114af,N
362,ea50a8f5-eb2e-4cfa-aed4-d58f64fa54ce,N
364,beeafc24-f7c7-4793-a687-56c001e2c26a,Y
366,565aeaa3-8205-4ca7-89f1-50c6a6560ea5,N
368,f2852ffc-b856-4eed-a379-adae0be08546,Y
370,049d4c29-8b00-4fd7-8218-1350a74b066b,N
373,4206af96-f47f-4e44-b8c0-4412d00d364c,N
375,c04a2935-9423-4c5f-9d0a-8ba311aecde2,N
378,58986c55-f94c-4924-bee6-1f91f222f466,N
380,3bec79f1-5a63-4602-b6be-38a7c79af741,Y
382,9cbd43ad-b97f-4f17-818e-9abc4255f724,Y
384,3faa7e42-b03c-4090-b40e-11bfeb56c532,N
386,2e990cab-0301-4b77-bb6a-76d55834b7d2,Y
388,5fb11436-24b8-4ca5-80f1-2a1a0a8788a6,N
389,525f9e30-4c97-49f1-8842-7a55aae1054b,N
391,578e591b-92a3-4215-8995-696fb07a8677,N
393,4049b5e0-7ba7-4096-aade-8409d4685474,N
395,4c27ad32-3c65-4958-93f0-5d29d36f78c5,Y
402,9c9bfbd5-0b61-4522-ab15-cfd906d6d412,N
403,787e4576-cc0e-4069-bd92-492565154521,Y
405,3ef3e9b6-984b-4687-8667-f1731bea5767,N
407,a20ae8fb-c1b8-4610-ab90-5257a0aeb702,N
409,131ce8cd-ceb8-4752-93e6-0cedeaa5c193,N
411,a1e4ddf9-4b93-49c4-9ac9-9a73e48bd826,N
414,a2d01ba6-ec69-4d93-aaf8-c00eb3d40a9c,Y
416,84f41935-c4f0-4358-86df-f249ceda40e5,N
418,e3537f88-9464-47f5-9bd9-b38d35f90745,N
420,4062eb1b-c266-4b1d-a83f-e3c2ce2b7ae4,N
422,4c292d2f-fb8b-4d67-9260-1a2c4279b36b,Y
424,e770cbee-a12e-4912-b20c-73371ccb1106,Y
426,13b09774-fe74-41c4-87fd-f6f00ac55366,Y
428,9ba43187-72fd-40de-ba3d-1483a1d5cc7c,N
215,2e9db125-57b1-4d3d-928c-9fd4d2ba37a6,Y
217,1e293837-dfa6-48b5-aca3-8f4d8717313e,N
219,18944401-d1b9-4240-877a-453851c54eb9,Y
221,016bd43c-a04a-4385-b169-c155b823992d,Y
223,b4ead7a9-655b-449f-875a-3ff7416e0fb6,N
225,9c86c5db-8557-4d8a-9f44-7144c279ab37,Y
228,232c562d-6a64-4aea-adf0-773f43e266e9,N
229,0ece5d35-32f5-4106-a6bc-ffac80ca448e,N
232,38cb5e73-f9bc-49c2-8b4a-1655763926f9,Y
234,eee0a1d8-ddb3-499f-9db1-292ef09f260c,Y
236,a13b443b-1a71-4f0d-847a-95a6b4d6e92e,N
238,324221f3-18fd-44eb-8ae8-cdd440eb7839,N
241,54d1159d-965a-4ce3-a7d2-fac45ef22fbf,Y
243,0b37bce1-c50b-4de2-86d9-56192026082d,N
246,95858d12-79cb-46c4-9df7-dfb265d0353d,Y
249,c1b0969a-e0b4-4c56-b8f4-3bc81bc8b897,N
251,42a6170e-3ca8-4363-9c44-9d06a318b2f3,Y
254,eca90cf2-e792-4bd4-969f-a2040505219c,Y
256,7d178798-d538-4799-b406-dcbdef33f204,Y
258,ac72590e-d04b-47a0-9134-3f110d35dfd2,Y
261,d920c0e8-3461-4109-af7d-82f3f08d16bd,N
263,ff8db7fe-a98f-4c57-881a-b28a7687b947,N
266,fc8873be-10a1-48bf-b284-c7239098c425,Y
268,76f1d308-978e-4d75-856f-0ae76527132a,Y
271,8c10c1c4-6165-432e-89f5-913ff2ee5c45,Y
273,e67df113-a224-44b5-828d-c2a4ec583575,N
276,c4577d92-5686-4b36-b83a-719bf3498fa5,N
278,d5498c61-2c42-4ea7-b8b4-c37f1e563424,N
280,7587f1ed-6e1c-4f71-bc99-95ff2bf457a3,N
283,89d71529-bf95-4465-be89-8b67117f73e8,Y
285,c38ecf25-f5d9-4907-a4b6-3ef73d122d72,N
288,05296535-5284-462d-bcd3-369215a1086b,Y
290,983a3451-7ff6-44fc-bd1d-6a6a25b4ada4,Y
293,8bdd1eb1-f6ee-461d-866d-4004f344f7d0,N
295,1998c483-0b3c-44d4-b4f7-19e12bc497db,N
298,751096c0-16dd-4cf3-ad14-2145e9cb389a,N
300,0e7f8099-8f34-4632-ab33-dc78071ecc8e,N
302,df6e2816-a49b-48fa-b8f5-0993f5246edf,Y
304,40081a2f-6818-4cb7-b72b-7d521c9e62da,N
306,262b3c93-1306-4f40-bbcd-3bf9c8feaae4,N
308,796f4ce1-3aa7-4cc2-8682-b9a4d059de3a,Y
309,fb2db49a-8020-428b-89d5-8cd99ee4e93a,N
311,804b3a0b-b514-4485-9504-c05a98ed0d3a,Y
313,bb5b531e-5877-4972-877f-a1f4d47a7cc5,N
315,dfa66be3-d6c9-4a89-b449-9d061894f604,Y
316,3ef09416-d630-478e-a073-52277fd12024,N
318,e04117eb-6acf-441f-a121-fcbf54376b01,Y
320,258f7f6a-abb9-40f9-96e3-3c3843be267c,N
321,336c4bac-bfc0-4499-b66e-a2ad930db0a7,N
323,cb8024b3-7904-4bde-b1a3-0406262192f4,Y
325,6d07c141-af2c-45f0-8fe5-c006ada8d9bc,Y
326,545ddbb1-44b6-4805-ab49-95aa05773d20,N
328,a362cec9-b43b-4fda-bb44-382b4f64d851,Y
330,dd32e249-80eb-451d-882a-67b52cfad00a,Y
331,f0a300f8-b9c2-4569-bf0f-5b53c5925079,Y
333,23acf34d-c7a3-47e0-810b-ff02f1b3afae,N
335,e7f0a991-3e47-42ad-8958-ec1509c9895d,N
336,0a46e0fa-ee5d-40ec-92f1-f4190f53a13f,N
338,5e93ff0b-4c52-4251-aa11-869166cbfc10,N
340,26372b43-96a0-4264-84a7-b771ca20af6a,N
341,b4a1f892-5f74-4c5e-aae8-c62f363ad88a,N
343,44122924-d583-4467-86ff-c12756f9f790,N
345,a6178a32-551b-41a5-82f5-31f019616af8,N
347,28ad1ad1-1cb6-4506-8cdb-5e528f77e9c8,Y
349,2d75a030-f526-49cb-8cb2-479622a89d01,N
351,25256093-5aa2-4ef4-b32a-7dad272f14f0,N
353,04b671f7-66e7-4a70-9ff0-b8d059f65db9,N
355,31235439-fc63-4280-9ddd-72d42582538f,Y
357,b2c4c772-31bc-42d5-a8b0-3d6284537347,Y
359,4b969eb3-60bf-4432-acda-f55e3fce2c59,N
361,8ebbc32b-cddc-4917-851a-4a35521b5e3d,Y
363,1c9a110f-b7a9-477b-9bdf-2202ea418a6c,N
365,ea6f65e5-7521-4f26-94ce-6ff881006b62,N
367,78ad0e63-46e9-48d4-92ee-262ac104cef2,N
369,a81666eb-e2ba-4750-a300-a290b3c72e3f,N
371,b59960c3-f4b2-48af-b306-fe6b4123d575,N
372,8a549427-ebc6-4f72-ae84-14ecf7862fa6,N
374,31cedf5a-8877-45a3-bc4e-f3b93e4ed225,N
376,ac9805cf-2bcc-46b5-8070-95db17fef2dd,Y
377,ee30a3fd-7f84-45cb-88f6-8cdb0f93d434,N
379,e03fec4d-f0ef-480b-924c-ef837fbc9744,N
381,0d5a7359-6fc5-42ec-bd06-e23f5a9e465c,Y
383,d86d9ada-b51a-4d30-ae25-2fe513f42901,N
385,ed41b573-1c0f-41d5-852a-812ae39c33ca,Y
387,89b37934-e3bf-4ee3-bc36-58d1fe770474,Y
390,96964920-8bfe-449e-986a-c2f00edf935e,Y
392,eb977208-4bef-457e-b1cf-36444b99a176,N
394,93d8ab01-207a-47bd-8392-26df229c23fe,Y
396,22beffbe-9c4d-4ad6-ad6f-e1227b5d763d,N
397,7caeaa92-a54a-4819-a617-7bdc5306db55,Y
398,b2d876c7-e845-4dce-8a6a-a52e6e602c2c,Y
399,2d752e52-aa38-46d2-934a-cddf16d4799a,N
400,27f0d160-bc8c-432e-88dd-20f7127c0926,N
401,220c584d-95e1-40b4-b1dd-f1a215609e60,Y
404,40e6c12a-9652-40fc-a93d-c42bf8e3ac4a,Y
406,62965b3a-0567-4311-af85-0a28f97c12dc,Y
408,a6150ee6-4a72-46e1-b081-00a6d4e5a786,N
410,b2616825-1d2f-4b44-b402-bfbfa7797810,N
412,da856932-8caa-44ab-bfd6-e91cb8755ff6,Y
413,629e47dd-2850-4d0d-9295-a2436a2c66f4,N
415,2e9d9648-a29b-47fa-bd88-bfe5db2db69a,Y
417,48f549f9-9707-409c-99fd-a0539cd52b3a,N
419,8fb80fe4-648e-4826-84c9-2ee12cadf3a0,Y
421,fdcc32dd-1cf2-4e62-9ca4-1b4c12e5b2d2,Y
423,2986ab38-8331-4831-86f3-5acb15d98f82,Y
425,66e34742-bc3e-45d3-b1da-627a33379cab,N
427,9d996440-1327-47a1-a746-c257e223bf84,N
429,7f9c3e0a-75d7-4c1a-8270-34b5450d81a4,N
431,b95c6f51-5d67-4841-9158-d21c815b9a3d,Y
433,cfcc6aa5-3bc6-4591-922e-bc44c9fc8a8c,Y
435,b3a05915-3c55-4aa5-ad70-556e54ceb552,Y
437,ac9fd7d7-abad-4422-bde6-cae235ebf21f,N
439,442e34d2-1814-49e0-a1d5-2da6e330c758,Y
441,ce7307b2-434d-4fe8-9857-5884bade05fa,Y
444,2bc193c0-2d59-459a-93e9-e4b6df937765,N
447,e9a0700e-b4ee-4d9b-b48d-c537587a996d,Y
449,cda6bfdb-9b57-40ac-8987-0ed3f638bcf4,N
451,3a724808-9e1b-411b-a453-36f261f6f2f6,N
452,9c57af75-da8a-4ca6-9967-e9935abadcc5,Y
453,929d8961-8b3a-4abe-8237-6e320970f630,Y
455,f5053fd4-0631-488d-9911-aedbe2817d31,Y
456,2740d911-72e6-4c63-a6fa-d0b7cd4cd454,Y
458,6e70d059-0aff-442c-9e50-77efcb3f9c74,Y
460,13d3aec6-ffbd-4619-9e93-b07fad39ad04,Y
462,0f885d10-f3e5-4928-ae83-e2700cbf7d64,Y
463,3e19b2d7-5be6-4d73-b863-550c6c3d2b7b,N
465,a5cedb2b-91ea-4387-ba31-6ee00127e16f,Y
467,cb629279-e9bc-4372-b179-8640e245e702,Y
469,61be4f89-b207-436b-a609-f41432c55373,Y
471,7e86a4d2-2f98-4c6a-b46f-47dec5a54101,N
473,19228a13-4e48-417f-a69c-25a176775c94,N
475,ddd2b0bc-6883-4189-b1a6-8e4785b50c47,N
477,16d68672-502c-428e-82d6-ef835bdf4807,N
479,59ee4729-ced6-409e-8ed1-7655e5ebacba,N
480,31164832-5eeb-4982-8b28-df7eea5c2538,Y
483,fea62fe5-24de-423c-83e4-07ac3a348095,Y
484,186e61dd-c9ed-4619-bdbd-2cab4a1b2407,N
487,905d8420-c648-4537-9564-df36885de1ec,N
489,117b3fe6-4d43-4ec7-82da-6cb9629134d0,N
490,f6526d8f-1e4a-4f38-9a1c-e5548a01b1a1,N
492,2a6c588a-a765-4624-ba1f-d3a42ab8efb3,N
494,ac56734a-780a-4bee-8327-9ac8e0c51c71,N
496,a310f694-65c6-4176-ae35-f8854529f850,Y
498,7ac25934-e61b-4bd7-9672-56d3236c3f89,Y
501,418d30e1-dfff-4e50-8993-546ccd42970a,N
503,d6573543-3d59-4c51-a30f-34f3a82d815c,Y
506,a1190667-197b-4bd3-98d1-52a7c2c32870,N
508,f1b2112d-e675-453a-abf0-1ec495646055,N
510,e41940e4-8ef8-4b57-975d-5462df8f1960,Y
512,d9e81507-306d-42ff-a2aa-81eb7cf4259f,N
515,06419b9c-c529-48c1-a473-090a754dbfde,N
519,eb4386bc-476c-432a-9168-f129e2d333d6,Y
523,be6c4d0d-feaf-4fcb-a63d-8107f64eb188,Y
525,03acc881-32c3-4ef0-ac7d-d64119482b75,N
526,32fd5581-65e5-4d9d-899f-94b024dae237,Y
528,cc33d266-8dcc-4b85-922e-5146d7c582ed,Y
530,d1ea8897-1b07-48c8-ab88-286e76e93cd5,N
532,19c2917a-bb42-4eaa-87e0-f6d147c3ba01,N
534,df6ce78a-823c-41aa-b69b-31995e6f57ff,N
536,8e7a39b2-5045-4c9b-9bdb-6a40f69c9707,N
538,83c8ee35-e3cd-4607-aeba-6d4168ad77f3,Y
540,ebe15477-5a6d-43d0-9f69-b94a2fdfaf1c,N
542,057bae2d-ebb8-48c0-8f40-ef63376e214c,N
544,26c83253-3655-42e5-975f-ef5f660490e1,N
546,e152c368-cfa9-4120-9873-a0501286b129,N
548,7c45d8cc-7c25-4780-a688-f526501db05c,N
550,938c25cb-89b9-4a42-b4e7-9be525b69fc7,N
552,f0ee86ca-7c52-4277-8794-9c513b450007,N
554,3894b18e-0540-44d6-90af-c2de0c150e37,Y
556,26e23b03-22a3-4591-924b-9c5a15c36f1c,N
558,ca123e8c-0685-47b3-9257-7aed1a65afdd,Y
560,72f5046d-d01a-41fe-93b2-80ef7ef98ab3,Y
562,ee746d90-85de-428d-b059-e6932a1189a0,N
564,475e7589-0566-40d4-9359-3f2022ae4483,N
566,1c5c72f5-15f2-4a46-a24f-97584af805b7,Y
568,dc68beb2-3a0d-40f1-8a2a-88524390b1b1,Y
570,77f0f0bf-6136-4a34-8205-7af27c3fcc14,Y
572,52883245-5c80-4568-99d2-e6dfedacec5c,Y
574,e77b390c-4621-48e2-8bfd-16e0a58c39ed,N
576,9a22ee6f-1c22-470a-9a5f-4b8c25a070e5,Y
578,18aa5578-5a5d-4191-93ae-16edfc244edf,N
580,1fdeef9d-9581-425b-ab81-64fe0a8a5da8,N
582,280f8b64-e280-4191-87f7-141d42682224,Y
583,f2117908-e674-488a-a7ab-1f9ec84ebf5d,N
585,45524770-db84-4eab-8531-17e4ba3fda49,Y
588,8007f770-47e1-456c-a3e3-958c75f3734c,N
590,5f74e58c-20d1-49d6-897e-bebc2b5b8162,Y
592,bd0f7829-1f93-4d81-82ef-7d4fb33e63a9,N
594,518172cc-8ee5-44b7-aa13-f556d3e86664,N
596,2977d3e8-895b-46b7-bdb4-598dc847c6bf,N
598,5effa3c6-ab0e-40a2-9d5a-3197fb73d0bd,Y
599,154eb54d-69b4-495f-bd2f-ce3011b09855,N
600,85c913b0-df92-4fc9-9ae8-75da334c3681,N
601,804a90b5-cfe6-4530-8f8f-fa26020d3976,N
603,139c91d9-1d59-4deb-be32-85415e20d58f,Y
605,9b1421ef-fb11-4fd4-8013-9096564996c6,Y
607,35cb26ec-d814-4363-ac51-6576b9697483,Y
609,493c20ad-4e67-4973-95fc-b57a0a05d7d4,N
610,db6622c5-9e6f-4415-99f0-8b32b429230c,Y
612,eb5ce265-90eb-43b5-9318-eb55f65390f0,Y
614,c599cad4-ba04-4f4d-9b0e-1095e4b2c0f4,Y
616,5bf916bb-fdf7-49a5-98d2-51c94571ef3b,Y
618,4bbcfe6b-5028-4599-8444-b078af6c857a,N
620,12ad7039-813f-4ab5-bf23-75124439b842,Y
622,80658097-ad1f-4322-a227-1558a7721f98,Y
624,d2924c20-239c-4ffb-aa91-6a84b89bdb8d,Y
626,5719bdcc-309c-4f24-ada3-2c93c0ab951b,Y
628,869a343f-d1cf-4635-b962-42d5a14ddca9,Y
630,420dcc78-0fe5-41cf-b612-083e3f3c5d9f,N
631,6c3ba3d3-c6e0-4b68-93bd-fc48a2abf168,N
633,b8b217df-c512-4641-8bd4-da63e7984652,Y
636,e870cfe1-4db5-4f9f-bbe9-9743aa9384ce,N
637,cc60ab1e-b5aa-431b-b46e-ecde12d00802,N
639,df4d86ef-fa72-42dc-8769-2a7359a0012a,N
430,b2ad2de8-bcdd-48fb-94af-f77431e1d047,Y
432,9359ad25-292e-4595-beeb-5f23919cb35e,Y
434,fe6df552-bda8-492b-98e7-1a538763f15f,N
436,8c33c5ca-55a6-4320-a83d-cb230002a314,Y
438,3d2b0745-cf94-4b43-9abd-7ab97a8a6d0d,N
440,d89bb419-5525-4d18-be3d-191d44bc9015,Y
442,6009e76c-fd58-4eb0-9d90-c1b0052c0588,N
443,9a73d826-2935-4aca-9293-c3ccab2c2ad8,N
445,aa953a58-3aeb-406d-a9b6-9931cf09b96d,N
446,42d7f26d-785d-4961-955e-b82f64588d01,N
448,f5424fb3-05ef-4076-b949-eab2e08008fc,Y
450,5d360eb6-7e3e-4fcc-8044-42b7a739bd8e,N
454,de591b24-7bcd-48bd-b14f-0ff8df360d2d,Y
457,939d7d2c-02aa-4f45-85f3-399b27f069e9,N
459,0e49376b-fd48-4e6d-8ec8-22c29e38420a,Y
